Genus;Train Real Occurences;Train Model Adjusted Occurences;Test Real Occurences;Test Model Adjusted Occurences
CYCLOBACTERIUM;2.0;3.998663959581096;1.0;2.5204843015567637
ACTINOBACILLUS;7.0;6.758630456597122;0.0;1.330838276681493
ANAEROLINEA;15.0;15.006451922227683;1.0;1.000535581628485
RUMMELIIBACILLUS;1.0;1.0005015408102231;0.0;0.00037252396788422647
SNODGRASSELLA;2.0;2.0010728719169397;0.0;8.913044472268205e-06
BRADYRHIZOBIACEAE_GENUS;1.0;0.4700237763813023;0.0;7.777113083592772e-05
SPORICHTHYA;3.0;3.6450111293505003;3.0;0.001518765800746107
UREIBACILLUS;1.0;1.001927588752999;0.0;0.0004895290961227824
HYDROGENOPHILUS;1.0;0.000174389386509067;0.0;5.0903767109149135e-05
HOEFLEA;2.0;1.0011325654544256;0.0;0.03837719992372826
NEGATIVICOCCUS;2.0;2.0005451331412303;0.0;0.000548105214075726
SULFUROSPIRILLUM;5.0;4.802996801114914;2.0;1.6345447870169738
BRACHYMONAS;1.0;1.000246207127898;0.0;0.01127606357225389
PASTEURIA;3.0;3.0000543003614375;0.0;5.710595691327822e-05
VEILLONELLACEAE_GENUS;1.0;1.0000478078731274;0.0;0.0006185095757876756
LUTISPORA;4.0;3.00074419720211;2.0;1.0014836362960409
BRADYMONAS;2.0;2.0128905379607893;0.0;1.0025430141929572
JANTHINOBACTERIUM;2.0;0.6231187984091804;0.0;0.0008551860581043798
PELAGIBIUS;3.0;3.0036062717966128;1.0;2.0000273782832156
NIOELLA;1.0;0.0008344574850725114;0.0;1.8918840671194301e-06
ACIDICAPSA;1.0;1.0008191860809768;0.0;0.005543268819722896
ACIDIFERROBACTER;3.0;3.001046883899103;0.0;0.0013154739987657528
ACTINOBACTERIA_MB-A2-108_GENUS;3.0;3.758984154851721;0.0;2.215933342154114e-05
ACIDIMICROBIALES_GENUS;4.0;4.0162976266924595;0.0;0.5488111200468035
HISTOPHILUS;1.0;1.0015172537492028;0.0;0.003214128094110115
PAUCIBACTER;1.0;1.6952391316710678;0.0;5.026942473417989e-05
THAUMARCAEOTA_SAGMCG-1_GENUS;1.0;1.000726876467252;0.0;0.0003374622368814633
PATULIBACTER;4.0;4.264712110146915;1.0;1.0024987216967114
VIRGIBACILLUS;1.0;1.000040088746279;3.0;6.906664112600105e-05
METHANOSAETA;3.0;3.008668666890788;0.0;0.057996204705217214
HYPHOMICROBIACEAE_GENUS;2.0;2.0003904682809983;3.0;2.586357113178051
HYPHOMONADACEAE_GENUS;4.0;3.6479180746302835;1.0;1.0023791894462333
PEPTOSTREPTOCOCCACEAE_GENUS;1.0;0.0001347405513302518;0.0;0.002433535951088286
AEQUORIVITA;4.0;4.003544917419526;0.0;1.0030384454768089
THERMICANUS;1.0;1.0000536243099316;0.0;2.0338889218871727e-05
ROSEIVIVAX;1.0;0.5695650481031268;0.0;0.002356700608622843
GEMINICOCCUS;4.0;4.071199995566013;7.0;7.00008655623207
CYLINDROSPERMUM;1.0;1.0007203267814269;1.0;2.7430816973303536
MORGANELLA;1.0;1.0021698726007626;0.0;3.1223957544070655e-05
ACIDOVORAX;1.0;1.0036930276871558;0.0;3.1622847752746424e-05
SPHAEROBACTER;1.0;1.0005717371518286;0.0;2.4145518219104734e-05
CATONELLA;3.0;3.0003318488094806;2.0;2.0004353573217966
CYSTOBACTER;1.0;0.4558438985125212;1.0;0.7210457679042223
ENTEROBACTERIACEAE_GENUS;1.0;1.0755319927236306;0.0;0.03244838154506106
METHYLOVORUS;1.0;1.0016242571346161;1.0;0.0027191076214492095
MOBILICOCCUS;1.0;0.7322929162704753;0.0;0.6664880067891025
SHIMAZUELLA;1.0;1.0026713865908263;1.0;2.0000039364370297
FRANCISELLA;1.0;1.000040374363498;0.0;0.001692942758018932
RAMLIBACTER;2.0;1.6455886040213725;0.0;1.0000118521845283
TATUMELLA;1.0;1.011404847487197;0.0;2.969859160214043e-05
TELLURIA;1.0;1.0025426593976334;0.0;0.002868279140863836
CALDIMONAS;1.0;0.5981606534836106;0.0;0.00032509432649910526
BERGEYELLA;3.0;2.6674871356097563;2.0;1.456621883699706
RUNELLA;2.0;2.0001369095286945;0.0;0.018352673707010887
KYTOCOCCUS;1.0;1.0000999236186083;0.0;2.8469524309372904e-05
DERMACOCCACEAE_GENUS;3.0;3.349023762930233;1.0;2.0576812116852965
SOIL_CRENARCHAEOTIC_GROUP(SCG)_GENUS;1.0;1.0002486989561596;0.0;1.0000420076570715
TERASAKIELLA;5.0;6.655941764250372;0.0;2.938041400072827
JEJUDONIA;1.0;1.0013816809771838;0.0;0.00036800455400936606
FLAVIHUMIBACTER;2.0;2.336053841242378;1.0;0.5982413452397205
OLIGOSPHAERA;2.0;2.4686551505043575;1.0;2.0007423051856477
DEINOCOCCUS;7.0;7.0004593472817795;0.0;0.0007593830399271334
PEPTOSTREPTOCOCCUS;3.0;3.002314429928843;2.0;2.000652471257972
STREPTACIDIPHILUS;1.0;0.34634072617962686;0.0;2.8936598665716944e-05
NANNOCYSTIS;2.0;2.002673797985876;1.0;2.5078749243636527e-05
PRAUSERELLA;2.0;2.0000611487151474;1.0;0.7292412334896038
CARNOBACTERIACEAE_GENUS;1.0;1.0039098542407137;1.0;0.007039365159795617
PEDOMICROBIUM;2.0;2.000599126830687;0.0;0.0027121936009662628
ANABAENA;1.0;1.0005510986690187;1.0;0.2534519658812381
SOEHNGENIA;1.0;1.0030395574572033;0.0;0.0005378551088949566
HELCOBACILLUS;1.0;1.000163561020758;0.0;1.000195645865264
PISCIGLOBUS;1.0;0.012819871100809621;0.0;0.0001340280760006599
ERYTHROBACTER;2.0;2.0043157703427275;0.0;0.00015392400135621521
LIMNOBACTER;2.0;2.3686246644359197;0.0;2.719060646081474
CALDANAEROBACTER;1.0;1.000465998069414;0.0;0.001167840238994334
ACINETOBACTER;11.0;10.689574103434316;5.0;4.687411598068056
LELLIOTTIA;1.0;0.2698702734866237;0.0;6.383635459418978e-06
LENTIBACTER;1.0;1.0000805466873315;0.0;0.734606998860375
PORTICOCCUS;2.0;1.0004732493551243;0.0;0.3156608156740102
THIOALBUS;1.0;1.0010030087156565;0.0;2.5159952521244464e-06
IGNAVIBACTERIALES_BSV40_GENUS;2.0;2.000232197881334;0.0;0.009893294328419348
MODESTOBACTER;2.0;1.016018028656326;0.0;6.277870493902327e-05
COLEOFASCICULUS;1.0;1.000204244692942;0.0;0.004155071581557675
SPHINGORHABDUS;3.0;3.000382690944936;0.0;0.00020830246247831308
MAGNETOCOCCUS;1.0;1.0006502553794652;2.0;2.000311696668405
NISAEA;1.0;0.4220763670615069;0.0;0.2988681365925102
OPITUTUS;6.0;6.006936536549414;1.0;1.000597806129675
HALORHODOSPIRA;1.0;1.0001454143856228;0.0;0.0011737803190886402
DEFLUVIITOGA;1.0;1.0002794902634076;0.0;0.0004202114505889269
MELISSOCOCCUS;1.0;1.0054987484268416;0.0;0.05691956365321564
RUDAEA;2.0;3.004431630233226;0.0;1.0028909612302168
STREPTOSPORANGIUM;1.0;1.3859887823114576;0.0;3.242411530452903e-05
AEROMONAS;8.0;8.069608249052296;1.0;1.000277106079961
SEDIMINITOMIX;1.0;1.000314102388822;0.0;0.0003353055926295331
DOKDONELLA;4.0;3.1527524835815517;1.0;0.550424157000061
CYTOPHAGIA_ORDER_III_FAMILY_GENUS;1.0;1.0014066666949701;0.0;0.00023086436249453168
MARTELELLA;1.0;1.0003327917740426;0.0;0.0003737209605434766
NOCARDIA;4.0;3.7669111016291863;0.0;1.0002010500802552
DESULFONEMA;2.0;2.2261958751361286;0.0;0.00042592800179863297
MAGNETOSPIRA;1.0;1.5786556488371555;0.0;0.001275435378666282
KINEOCOCCUS;2.0;1.0013521293645318;0.0;5.138213546891125e-05
BORDETELLA;1.0;1.2020421608293894;0.0;0.00944820039665483
PLANCTOMYCETALES_GENUS;1.0;1.0001287977663913;0.0;3.39796846345449e-06
FILOBACILLUS;3.0;2.3525401087415743;0.0;1.009465500216352
TROPICIBACTER;2.0;2.0012339654561715;0.0;0.004905882154879823
THIOALKALISPIRA;1.0;1.0002896380108373;0.0;0.00025599539066939805
DESULFITOBACTERIUM;2.0;2.2284857289621893;2.0;2.004402043208386
PANDORAEA;2.0;2.030024404670105;0.0;0.0035313191863927786
IHEB3-7_GENUS;1.0;1.5003713973782487;2.0;1.0010847169300743
INTRASPORANGIACEAE_GENUS;4.0;3.235466213505359;0.0;0.0009470848346455618
HWANGHAEICOLA;1.0;1.009892027817571;0.0;0.0001647657732743446
LAWSONIA;1.0;1.0394400761884224;0.0;0.5467932604022381
THIORHODOSPIRA;1.0;1.0025791125646033;0.0;1.3235160026265597e-06
ACIDITHIOBACILLUS;1.0;1.0051344815966359;0.0;0.0005469989565263234
FRUCTOBACILLUS;2.0;2.00248710019177;1.0;1.3195845196255247
PAUCISALIBACILLUS;1.0;1.0003926486331465;0.0;0.003243886795842132
RAOULTELLA;4.0;2.156914051271081;1.0;0.2845888105884887
RENIBACTERIUM;1.0;1.0011900640954083;0.0;7.971971996450327e-05
PELAGIBACA;1.0;1.3337837460409403;0.0;0.005407899210834126
LEPTOLYNGBYA;1.0;0.4648459346313859;0.0;4.514585166929298e-05
ANAEROMYXOBACTER;5.0;5.000556774105711;2.0;5.140360337838338
ACTINOPHYTOCOLA;1.0;0.6343679655544464;0.0;0.3000454275249725
ALCALIGENACEAE_GENUS;2.0;2.086811868332745;1.0;0.01578884468021699
MURINOCARDIOPSIS;1.0;1.0001016411440025;0.0;0.5577568580843044
YANIELLA;1.0;1.000432403942866;1.0;5.3115739044288504e-05
NITRINCOLA;2.0;2.000140061817815;1.0;0.0013541228968635137
SINOMICROBIUM;1.0;1.000300227537598;0.0;0.09986972466087891
ILYOBACTER;1.0;1.0001076394742117;0.0;0.24747792056836743
PELAGICOCCUS;1.0;1.00099512077605;0.0;0.0005803184088465334
SANDARAKINORHABDUS;1.0;1.0002828031483466;0.0;0.0014419857804792416
THAUMARCAEOTA_D-F10_GENUS;1.0;1.0007916051178054;0.0;8.112054622044524e-05
POLAROMONAS;1.0;1.0004643456685456;0.0;0.6724434097910664
MICROSCILLA;1.0;1.000109929327815;0.0;0.00025366791179037146
POLYANGIACEAE_GENUS;1.0;1.00266466384752;0.0;1.0000409633483691
BRADYMONADALES_GENUS;1.0;1.000895970916861;1.0;0.011323889588753886
METHANOMICROBIUM;1.0;1.0002010262653214;1.0;0.6927161771494411
DELFTIA;2.0;1.000416676923465;0.0;0.007962577370634463
GRANULIBACTER;1.0;1.0018080497605506;0.0;0.001588372695697081
LENTISPHAERAE_GENUS;1.0;1.0008467582215126;0.0;7.831309339996728e-05
PYROBACULUM;1.0;1.0491942111824601;0.0;2.7368281484821572e-06
SENEGALIMASSILIA;1.0;1.0000987922382691;0.0;0.002770758836534638
PSEUDOXANTHOBACTER;2.0;2.165531900393236;0.0;0.0038193586919419457
EPHEMERA;1.0;1.0000071308175802;0.0;2.8638463160265582e-05
AUREIVIRGA;1.0;1.0015256322117843;0.0;0.00019258451765277013
FICTIBACILLUS;1.0;1.3124617626357078;1.0;1.0000486098102896
MARINITOGA;1.0;1.0004625611454891;0.0;0.027748421167548633
METHANOSPHAERA;3.0;3.000189297900697;0.0;0.00010734477672232068
SUCCINISPIRA;1.0;1.0002969914847741;0.0;0.0073119949391240386
METHANOREGULA;1.0;1.68047488684434;0.0;0.08915997275415966
SALIMESOPHILOBACTER;1.0;1.0003775733282358;0.0;0.00029389910631179837
KURTHIA;2.0;2.000416987181727;0.0;0.0033430641266969964
GEODERMATOPHILUS;1.0;1.000057511685934;0.0;0.00041648685878515126
MUCISPIRILLUM;3.0;3.00016473973937;0.0;0.4618105331219606
PORTICOCCACEAE_C1-B045;1.0;1.0008260138270364;0.0;0.00014948893213268845
PLANKTOSALINUS;1.0;1.000165123364283;0.0;0.00010239285355529653
ILUMATOBACTER;1.0;1.0000697230399689;1.0;7.753403337413181e-07
ACIDOBACTERIA_SUBGROUP_25_GENUS;1.0;2.013686347795125;0.0;1.770398944727895e-05
DESULFONISPORA;1.0;1.000015386937932;1.0;0.0001484158284316625
DESULFOBACCA;9.0;10.400417177760371;0.0;0.3380949510059572
ARMATIMONADALES_GENUS;2.0;2.000599317753161;1.0;0.00023126686765014698
PAENALCALIGENES;3.0;3.005489408837801;0.0;0.004077215333425653
BUCHNERA;1.0;1.0009655745488026;0.0;1.0635665315433767e-05
LISHIZHENIA;2.0;2.0110309298668483;0.0;1.0008133957645156
EKHIDNA;1.0;1.0002208267911024;0.0;0.0011236623174538558
AMPHRITEA;1.0;1.001280654768649;0.0;6.896535659490537e-05
LABRYS;1.0;1.002676359383059;0.0;2.4833581966734065e-05
CRAUROCOCCUS;2.0;4.0049732231021515;1.0;0.27760244509139026
AMINOMONAS;2.0;2.0035101037417493;0.0;0.0021156593859600237
PISCINIBACTER;2.0;2.7345582072584618;0.0;0.0024326431855411865
METHYLOMICROBIUM;1.0;1.003301480866992;0.0;0.0016192029691789918
RS-D38_TERMITE_GROUP;1.0;1.000862854584107;0.0;0.03398857594386462
DESULFOTALEA;3.0;2.704270840532789;2.0;1.0000816537496802
SIMPLICISPIRA;1.0;1.003008882290235;0.0;6.850335823507283e-06
CAMINIBACTER;1.0;1.0013202132325094;0.0;1.7208567654097707e-05
MARINIFLEXILE;1.0;1.0000083041103818;0.0;0.0009810651768643744
AQUIHABITANS;2.0;2.01095721249968;2.0;2.0311127516385623
BRENNERIA;1.0;0.1585531731477567;0.0;0.00027498384814919163
CHITINOPHAGACEAE_GENUS;3.0;3.0003225222725436;0.0;0.02020152944036964
LACHNOSPIRACEAE_NK4B4_GROUP;1.0;0.5009329175910978;0.0;3.623867788350747e-06
LACHNOSPIRACEAE_UCG-001;4.0;3.0003531419376954;1.0;1.0165600484207844e-05
MANGROVIMONAS;1.0;1.2401106516366662;0.0;0.00030767236385737456
SEDIMINIBACTER;2.0;2.0002675090861137;1.0;0.00024351188936744676
STREPTOALLOTEICHUS;1.0;1.0010868717653691;0.0;0.00011507559377539918
ORNITHINIBACILLUS;1.0;0.0003452604982878119;0.0;0.0006659031304884918
PELOBACTER;2.0;2.355577146890179;2.0;1.0000502742451156
ANAEROPHAGA;1.0;1.0006347069298818;0.0;0.0017073260451077217
SACCHAROMONOSPORA;1.0;1.0001023346977072;0.0;1.0001483934271649
OBSCURIBACTERALES_GENUS;3.0;3.000785180213123;1.0;1.0026626357052604
ANAEROPLASMA;7.0;6.753021517577841;2.0;1.2894461262181813
METHYLOPILA;1.0;1.0002477232916291;0.0;0.000632484200855158
GEMMATA;2.0;2.0015853515950406;1.0;0.7893217071891545
PANNONIBACTER;1.0;1.000004619846219;0.0;6.484802072238737e-05
SACCHAROPHAGUS;1.0;1.0035530535980177;0.0;2.6785568263648175e-05
HALOTHERMOTHRIX;1.0;1.006468593931365;0.0;4.872296575784403e-05
ULIGINOSIBACTERIUM;1.0;0.9145343682276231;0.0;3.5527540383538414e-05
JONESIA;1.0;0.509671787085508;1.0;8.119361257634449e-05
DESULFOCONVEXUM;1.0;1.0005867470898024;0.0;0.00028130675133459187
PETRIMONAS;5.0;7.687669974407315;0.0;0.0009581069053420863
BIBERSTEINIA;1.0;1.0052502408213355;0.0;0.0020477094594934086
ALKALIBACULUM;2.0;2.000366826890682;0.0;1.2334672864714596e-05
CHRYSEOMICROBIUM;1.0;1.3153520698246082;0.0;0.008407080661896894
FODINIBIUS;1.0;1.0003227504399583;0.0;0.004993470999751105
MANNHEIMIA;1.0;1.2851721881871705;0.0;9.800181505543916e-06
VULCANIBACILLUS;1.0;1.0103021112229;0.0;0.006281025726158096
RHIZOCOLA;1.0;2.610987657306117e-05;0.0;1.0103358222583447
GILLISIA;1.0;0.0030435508254674885;3.0;1.4982546171128437
LIHUAXUELLA;1.0;1.0014968675604095;0.0;9.731755188682077e-05
DEHALOBACTER;3.0;3.0000785504896292;0.0;0.0007968952194905436
CITREICELLA;1.0;1.0007400187823803;0.0;1.2671847161076517
NITROSOMONAS;2.0;1.0007766631932729;1.0;0.0010846854813203444
DERMACOCCUS;1.0;0.651005656587937;0.0;0.0005022651483791361
DERMATOPHILUS;1.0;0.00010901843485002733;0.0;0.3129070008422126
SPHAEROTILUS;1.0;0.5235563540444828;0.0;4.499592435965887e-06
PANTANALINEMA;1.0;1.0001636752394236;0.0;0.03495402137280389
RHODOSPIRILLALES_GENUS;5.0;5.00196996783097;0.0;0.4126911577383955
GILLIAMELLA;1.0;1.0010134460211086;0.0;1.4729743243134899e-05
PARAFILIMONAS;1.0;1.0000713541291262;1.0;0.7608331771338959
NOCARDIOIDACEAE_GENUS;3.0;3.0007371071245927;0.0;2.7965320966773593e-05
ARENIBACTER;3.0;3.0049881443308735;0.0;0.007783841077592644
SPHINGOBACTERIALES_PHOS-HE51_GENUS;1.0;1.0013175953493956;0.0;0.0014834529182805077
CHTHONIOBACTER;4.0;3.883164843464264;2.0;2.0002236365262918
RIKENELLACEAE_GENUS;5.0;5.000165656358607;0.0;1.0006548494649896
ENTERORHABDUS;1.0;1.0000358129882925;0.0;0.01965276817484316
PHOTOBACTERIUM;1.0;0.7316887735242563;1.0;1.3092338657091224e-05
PELOSPORA;1.0;1.0000862364994525;0.0;4.305021112167624e-06
EPILITHONIMONAS;1.0;2.2060821341427963;0.0;0.34189724681142886
PSEUDARTHROBACTER;1.0;5.743411875761342e-05;0.0;0.0003653219101037381
METHANOSARCINA;1.0;1.0001544467234567;0.0;0.001335421880530468
WANDONIA;1.0;1.4034538001659849;0.0;0.0062077590544588205
MENISCUS;1.0;1.0003358363571986;0.0;0.00536408736331955
CHLAMYDIAE_GENUS;1.0;1.0448877927233577;0.0;8.850294526201413e-06
CHLORACIDOBACTERIUM;1.0;1.001240051008683;0.0;6.002027138080822e-05
DOLOSIGRANULUM;1.0;1.0001115215067504;0.0;0.002177586905022538
FERVIDICOLA;1.0;1.0016234077483994;0.0;4.421259070898459e-06
DESULFORHOPALUS;1.0;0.4365469969564752;0.0;0.7342508841841858
LACIBACTER;1.0;1.000057520811742;0.0;9.522623704606197e-06
MINICYSTIS;1.0;0.20422229142198386;0.0;9.366197214007028e-06
THERMOSULFURIMONAS;1.0;1.000629319389195;0.0;0.03130972452217342
AMMONIFEX;1.0;0.27008336032187813;0.0;0.0001369535899544438
DICKEYA;1.0;1.012533443121738;0.0;2.827359481107427e-06
GRANULICATELLA;1.0;0.4993288459080901;0.0;0.0008763099399776928
LAWSONELLA;1.0;1.0001576786757889;0.0;4.2995030145324704e-05
CYTOPHAGA;5.0;5.000343142208077;1.0;0.4341821421566242
TSUKAMURELLA;1.0;1.0001118094272627;0.0;0.001221799153341009
DEFLUVIITALEA;1.0;1.0000499424228775;0.0;4.1178769959391706e-05
OXALOBACTERACEAE_GENUS;1.0;1.0000611804184933;0.0;0.0006275781779896152
ALPINIMONAS;1.0;2.001738235062228;0.0;9.071605162706873e-05
ALTERERYTHROBACTER;1.0;1.0001464203316566;0.0;2.519172215998853e-05
MINIIMONAS;1.0;1.5706991761404787;0.0;0.00013887560767058475
PARALIOBACILLUS;1.0;1.0005488495539538;0.0;0.0004634593530507624
PROTEINIVORAX;1.0;1.0001093383468944;0.0;1.6823970196774578e-05
CNUELLA;1.0;0.724632387278683;0.0;9.30028520288895e-05
AQUISALIMONAS;2.0;2.0009299754638983;0.0;5.217814089760446e-05
SANGUIBACTER;2.0;1.9232489703254023;2.0;1.0002778636808305
SPHINGOBACTERIACEAE_GENUS;1.0;1.0008318650148258;0.0;0.016447356980095352
CITRICOCCUS;1.0;1.0002544752812728;0.0;0.007483314449731552
HALIEA;2.0;2.608784279578115;0.0;3.000126398197006
PREVOTELLACEAE_UCG-003;1.0;1.0000428597576636;1.0;5.520628298671948e-06
RHODOLUNA;1.0;1.3705128942930435e-05;0.0;0.00031646571499784027
PARVIBACULUM;4.0;4.001411282127643;2.0;0.03332676570607251
HALOACTINOBACTERIUM;2.0;1.2847720190258196;0.0;0.00010427495520865348
BILOPHILA;5.0;5.006434108893088;1.0;0.7201817464668135
LACIHABITANS;1.0;1.0010816064878774;1.0;1.0038826763689679
SINOSPORANGIUM;1.0;1.4620959958197184;0.0;1.184081704072202e-05
DESULFOCAPSA;1.0;1.2574184478743216;1.0;0.5203710794777069
CRENOTALEA;1.0;1.0382536286661188;0.0;1.4807572489423628
DESULFOSALSIMONAS;1.0;1.000852981389323;0.0;0.00013460016218466882
ACTINOALLOMURUS;2.0;2.0038351477932084;0.0;0.00024349871684687177
FRETIBACTERIUM;2.0;2.001492037672916;1.0;1.0003745820900654
PSEUDOTHERMOTOGA;1.0;1.000390381810168;0.0;0.00011334950697940009
SPORICHTHYACEAE_GENUS;2.0;3.2597629373223653;1.0;3.299897887843914e-05
ACTINOALLOTEICHUS;1.0;1.001229868730753;0.0;2.000077512745004
PSEUDOVIBRIO;1.0;1.004982900706268;0.0;0.0006202991024424342
ARTHROSPIRA;1.0;1.0882604456921028;0.0;0.00013224714556804118
METHANOCOCCOIDES;1.0;1.000262093118673;0.0;0.0005626299688581832
LIMIMONAS;1.0;1.0002005118710957;0.0;1.000003273731809
RUANIA;1.0;0.4897265370268161;0.0;1.000003497649491
SACCHAROPOLYSPORA;4.0;4.00130891993498;2.0;0.6704366703549394
MARVINBRYANTIA;3.0;3.2367198633770204;1.0;1.3602261181135467
THERMOFLAVIMICROBIUM;2.0;2.0013206279510616;0.0;8.610824018731589e-05
SNEATHIELLA;2.0;2.0041418115860496;0.0;0.00036947470399676394
ROBERTKOCHIA;1.0;1.0006755396125433;0.0;8.598726383465122e-05
VERRUCOMICROBIA_GENUS;1.0;1.0010082107411513;0.0;0.003308148508893493
MITSUOKELLA;1.0;9.010140342620963e-05;0.0;0.001131841555929658
DEMEQUINACEAE_GENUS;1.0;1.0000287895509363;0.0;0.6241705106836153
SPOROBACILLUS;1.0;1.0001768193790406;0.0;0.0006708540461506193
THIOBACIMONAS;1.0;0.4316156359020583;0.0;0.08334575488454987
THERMOLEOPHILUM;1.0;3.5749860896010674e-05;0.0;2.9175113855694937e-05
GULOSIBACTER;1.0;1.000007548381751;0.0;3.0048883178443365e-06
MARININEMA;1.0;1.0001957050930224;0.0;3.0240122907828617e-05
TERRISPOROBACTER;1.0;1.0003416732794008;0.0;0.0014398956611586461
METHYLOCYSTACEAE_GENUS;1.0;1.0002327192913762;0.0;0.00015534131497032394
MORAXELLA;2.0;2.001913316570206;0.0;0.0004544717740031425
RHODOSPIRILLUM;2.0;2.0037949450958927;0.0;4.2990152244786954e-05
SACCHARICRINIS;3.0;3.2351802799340934;0.0;0.045157290582799894
QUADRISPHAERA;1.0;1.0000897771985373;0.0;0.0003779191277169026
ALCALIGENES;1.0;1.1274657386370786;0.0;7.188870772672769e-05
XANTHOBACTER;1.0;1.0003465403602174;0.0;1.0000256041804068
PLANTIBACTER;1.0;1.0000144209896855;0.0;0.00022914381113206599
PREVOTELLACEAE_UCG-004;2.0;2.000066973233496;1.0;0.0017659156553444522
IAMIA;1.0;1.0007655675505538;0.0;1.099943638603154e-05
DESULFOCARBO;1.0;1.0005972967585919;0.0;0.7728332258199174
THERMOLITHOBACTER;1.0;1.000562636519869;0.0;0.0003743983116218376
RHODOTHERMUS;1.0;1.0002057531736122;0.0;0.00011969671887982435
AMMONIIBACILLUS;1.0;1.000772865808048;0.0;0.0001878960883503463
CROCEIBACTER;1.0;1.0024288336945442;0.0;0.07317779328753875
PREVOTELLACEAE_GENUS;1.0;1.0000925153088462;0.0;2.6311442853880953e-05
ROSEOBACTER;1.0;1.0038791247134737;1.0;0.0002396091546305615
LACEYELLA;1.0;1.0000846677733894;0.0;8.12358917694634e-06
HAEMOPHILUS;1.0;1.4971361453229457;0.0;1.590825654138728e-06
METHANOBACTERIALES_GENUS;1.0;1.0016679608063956;0.0;0.0005133731424899538
RHODOVARIUS;2.0;2.0006072652162055;0.0;1.0032148119698017
LEPTOLINEA;1.0;1.002598689017388;1.0;1.6793381366743445
HAHELLA;1.0;1.0020369337667097;1.0;6.869872626280582e-05
POLYNUCLEOBACTER;1.0;1.6138609783590678;0.0;0.00023452622115570007
HALOBACILLUS;1.0;1.3671019144801702;0.0;0.0003611590198310843
PONTIBACILLUS;1.0;1.0009330653038413;0.0;0.00030153136270618655
GEITLERINEMA;1.0;1.0032584511758966;0.0;1.0045331647527196
SPELAEICOCCUS;1.0;1.004164131311588;1.0;1.768222091543029
FONTIBACTER;1.0;0.6703828947218787;0.0;0.0003664326949190629
SACCHAROSPIRILLUM;2.0;2.0076457565343153;1.0;1.0000300663038477
JONQUETELLA;1.0;1.0010397991256366;0.0;1.5666405928572123e-05
SEOHAEICOLA;1.0;1.0111232688162453;1.0;0.003967033726020456
ACETOBACTEROIDES;1.0;1.000742981351869;1.0;0.0708715042868
HELICOBACTER;2.0;2.0001782543096462;2.0;1.0002339014191817
FRIGORIBACTERIUM;1.0;1.0000218770462066;0.0;4.191976257901693e-05
PAENIRHODOBACTER;1.0;1.0008263855883914;2.0;0.0018332507641339918
THERMOACTINOMYCES;2.0;2.0011447218921266;2.0;1.0000714724558426
RUMINOBACTER;1.0;1.0386454418252038;1.0;1.0004529607175277
PROCHLOROCOCCUS;1.0;1.0031771107048733;1.0;1.00015514397028
ALTEROMONADALES_GENUS;1.0;1.1180449001802337;0.0;0.01387341527381499
HALOVENUS;1.0;1.0037141493834127;0.0;0.0011336820959257693
ACIDISOMA;2.0;2.000127531882514;0.0;0.0008144510930808076
NITROSOSPHAERA;1.0;1.271685996752621;0.0;5.821655222513293e-07
CHLOROFLEXI_S085_GENUS;3.0;3.0707138510649443;0.0;0.005262951853654054
HELIOBACTERIUM;1.0;1.0001261942883088;0.0;1.00004775633456
PEREDIBACTER;3.0;3.0002700159990026;0.0;0.03196936544947274
PSEUDONOCARDIA;6.0;6.003400805243006;3.0;4.000974478709816
TESSARACOCCUS;1.0;1.0000824752585404;0.0;2.1373891777364478e-05
RHODOVASTUM;1.0;1.0011031942379842;0.0;0.0022362732695635447
LIMNOHABITANS;2.0;3.000293536708568;0.0;0.0026025629834319046
DEHALOCOCCOIDACEAE_GENUS;1.0;1.0016097162054334;0.0;5.20208714448633e-06
PONTICAULIS;1.0;1.001092328748822;0.0;0.008035713280961861
THERMOMONAS;1.0;2.0025736826030824;0.0;0.0003268395624901589
CHLOROFLEXUS;1.0;1.0004881112152841;0.0;2.734378453115265e-05
[ANAERORHABDUS]_FURCOSA_GROUP;1.0;1.0003170895342075;0.0;0.00043156146901521725
ANAERORHABDUS;1.0;1.0077442925407514;0.0;8.73152449125729e-05
GALBIBACTER;1.0;1.0001365582158934;1.0;1.0010032382335854
HUMITALEA;1.0;1.000701261105756;0.0;0.00028512919184036755
SPHAERISPORANGIUM;1.0;1.0002451181241672;0.0;1.0000043554039804
CATABACTER;1.0;1.0001623865693354;0.0;1.0112758681694918
MYROIDES;1.0;1.000152625323496;2.0;0.0001811972732252543
DESULFOVIRGULA;1.0;1.000093281793335;0.0;0.00012343304517536176
DESULFURISPIRILLUM;1.0;1.0006564545583476;0.0;0.0010835244011002706
METHANOCOCCUS;1.0;1.0016518531551037;0.0;0.0017837354523101978
CELERINATANTIMONAS;1.0;1.001468655065327;0.0;0.030355754467353665
CORIOBACTERIA;1.0;0.002464260289231035;0.0;3.1728853167557014e-05
CONEXIBACTER;1.0;0.7471809487389806;1.0;0.010630404095606005
PSEUDOHALIEA;1.0;1.004123859651487;0.0;7.098205716647571e-05
ALCANIVORAX;2.0;2.0081163569982596;1.0;1.1072562632581358
KOPRIIMONAS;1.0;1.3522707999734325;0.0;0.00045728445325493496
CYTOPHAGACEAE_GENUS;1.0;1.0018776252213795;0.0;0.00014001688166242516
